consumer	file_id	filename	start	end	text
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	83.03	109.73	Enough power surges to actually be able to connect this one, that one, and there's actually another strip here that I didn't get to show, but there is another strip here that actually still it's working only half of it, but I actually have to take that strip there and connect it to this strip here, which all that does turn on, but those lights kind of are dimming out, so I will have to be getting those replaced.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	109.73	112.43	However, again, the battery parts for those.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	112.87	113.97	They have to connect on one.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	114.09	117.43	So that was very hard for me to how to run another extension through that.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	118.35	119.55	And that's pretty much it.
TylrD	TylrD_Activity8PainPoints_2025-06-30_052938_1	TylrD_Activity8PainPoints_2025-06-30_052938_1.MOV	119.61	127.75	So I would say the power surges are a big factor as well as this and not being able to connect was a big frustration for me as well.
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	0.96	5.7	hello so some difficulties that i encountered that made me very frustrated as you can see here that
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	5.7	13.44	actually the strip actually stopped um i really really really was upset because um i did measure
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	13.44	18.7	my room and they it was supposed to be enough for it to cover the whole all the way around
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	18.7	24.6	but it actually stops there which i'm very frustrated about um another frustration that
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	24.6	33.34	i'm frustrated about is actually you can see here that the lighting in here actually is on the same
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	33.34	40.4	cord as the lighting up there so actually it's on one of these that was very frustrating for me
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	40.4	46.68	i actually had to get an extension cord for me to do that um however it definitely did come into
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	46.68	54.0	play when i was able to kind of be able to double do that so i ended up making an extension cord to
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	54.0	54.58	hang down so that's that's pretty awesome
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	54.6	60.38	so i can have both of those stay on another encounter that i had to do was when it came to
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	60.38	65.54	over here you might not be able to see let's see if i can do like this um this actually is on a
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	65.54	70.74	cord to the led strip light which i actually had to manually go back there and try to do
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	70.74	76.7	this actually did run out of spots so i actually had to take something out so for me it comes to
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	76.7	82.86	power surges and um was a very big factor when it comes to frustration was trying to find
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	83.42	88.62	enough power surges to actually be able to connect this one that one and there's actually
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	88.62	95.52	another strip here um that i didn't get to show but there is another strip here um that actually
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	95.52	101.4	still it's working only half of it but i was actually have to take that strip there and
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	101.4	106.82	connect it to this strip here which all that does turn on um but those lights kind of are
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	106.82	112.22	dimming out so i will have to be getting those replaced however again the battery parts for those
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	112.86	116.7	um they have to connect on one so that was very hard for me to how to run another extension
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	116.7	122.02	through that um and that's pretty much it so i would say the power surges are a big factor
TylrD	TylrD_Activity8_PainPoints	TylrD_Activity8_PainPoints	122.5	127.62	as well as um this and not being able to connect was a big frustration for me as well
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	0.56	11.3	If I was to do a similar project again, what I would do differently would be making sure that the LED strip lights covered the whole room that I have there.
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	12.0	28.1	Some tools that I think could make the process more easier, more enjoyable, would be making sure that I have adhesive strips, not actually on the back of the LED lights, but on the walls where I place them, so the paint won't come off the actual wall.
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	28.1	31.74	And I believe that should be a must-have option as well.
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	32.64	47.78	Some features that I could include, that I wish to include but are difficult to make happen, is I wish that there were batteries that are on the LED strip light themselves, and not like a plug-in type of sensor, but just batteries that are in the LED light.
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	47.78	54.2	So where I place the strip, I don't have to replace the batteries or anything of the such, so the lights won't dimmer.
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	54.68	57.96	And as well as the lights would be last through long.
TylrD	TylrD_Activity9FutureImprovements_2025-06-30_055741_1	TylrD_Activity9FutureImprovements_2025-06-30_055741_1.mov	58.1	60.14	Thanks so much.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	0.94	7.56	Hello, so this is a current layout design of my room as far as the LED light strips.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	7.8	11.12	As you can see, it's very intriquisite.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	12.06	21.02	I love this layout design because it looks more special as far as like the LED installations
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	21.02	22.04	and the lights in the room.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	22.74	28.08	Also, if you were to walk over here, these are actually LED strip lights too.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	28.08	35.38	I find that these are more cost-effective instead of actually having these built in.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	35.8	40.26	As you can see during the bed frame, instead of having the headboard come with the LED
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	40.26	42.96	lights, I actually decided to add on the LED light strips.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	44.24	48.52	And I find that the cost-effectiveness of this is way cheaper and I do still get the
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	48.52	49.3	same results.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	50.14	52.46	So I have it all across the TV.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	52.46	57.5	I have some different LED light strips in the closet and around the room.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	58.46	64.4	I do like this layout, I would say, because, you know, it's definitely a different look
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	64.4	71.84	aesthetically wise and also as far as just the lighting of the home design overall, it
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	71.84	73.32	definitely improves the appearance.
TylrD	TylrD_Q1_2025-06-20_075938_1	TylrD_Q1_2025-06-20_075938_1.mov	74.16	74.76	Thanks so much.
WilliamS	WilliamS_Activity1-Introductions_2025-06-30_095848_1	WilliamS_Activity1-Introductions_2025-06-30_095848_1.webm	2.19	24.32	Hello, and my name is Bill. I live in southern Ohio outside of Cincinnati, and I live with my wife and twin boys that are teenagers, and I live in a house, single family home in a suburb of Cincinnati. Looking forward to participating in the study, and I appreciate the invitation.
WilliamS	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1.webm	3.6	17.08	Okay, so my approach to home decor is one that meets our tastes, my wife and I's tastes, but also one in which people would notice when they come into our home, family or friends, meaning, wow, that's different, that's unique, that's something I might want to do.
WilliamS	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1.webm	19.38	33.26	Inspirations? I would say a couple places inspire us. One would be every year they have a homorama in Cincinnati, Ohio. They show off homes that are amazing, but they have very unique decorative styles.
WilliamS	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1.webm	33.88	38.22	And what we'd like to do is visit those homes and see which styles might fit our needs for our home.
WilliamS	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1.webm	38.92	53.82	Another place would be a furniture store known as Ethan Allen. Ethan Allen is, I'm sure most people know, a very well-known furniture store. We have some pieces there and they have lots of styles and material designs that we are impressed by as well.
WilliamS	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1	WilliamS_Activity2YourStyleandPhilosophy_2025-06-30_100112_1.webm	54.54	57.86	So that's what inspires us and that's what our goals are.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	1.42	20.43	Okay, so the video I took earlier in the study of me with the cool lights that I installed into my son's room, what inspired me was my son wanted those type of ultralights in his room.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	20.43	31.22	He really wanted those unique, cool LED lights, and he wanted them to be different colors and different patterns, meaning they can blink or they can go solid across.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	31.22	39.18	And the reason why a lot of his friends had them, and we just moved into this home not too long ago, and he really wanted to put his own stable in his room.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	39.48	44.4	And it had really nice corners, it was a good-sized room, so that's what he decided to do, so that's why I installed it.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	45.11	56.16	I felt like a proud dad to do this for my son, because, you know, he just moved there, he was in a new home, still a little intimidated because he never had his own room.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	56.16	61.26	He shared his room with his brother, so to be able to go in there and put those lights in there for him that he can control.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	61.26	64.76	And have his own vibe there, those LEDs were really, really cool.
WilliamS	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1	WilliamS_Activity3ProjectMotivation_2025-06-30_100418_1.webm	65.0	68.02	So that's what the inspiration was, and I felt like a proud dad.
WilliamS	WilliamS_Activity5LightingChoices_2025-06-30_101913_1	WilliamS_Activity5LightingChoices_2025-06-30_101913_1.webm	3.79	27.57	Okay. The other options I explored, other than what I found on Pinterest, were other kids' rooms, my son's friends' rooms. Also, people I know that had kids that loved LED lights, I asked them to share with me what they had, and they were very similar to what Pinterest showed, around the ceiling with LED lights that are allowed to change colors and change patterns.
WilliamS	WilliamS_Activity5LightingChoices_2025-06-30_101913_1	WilliamS_Activity5LightingChoices_2025-06-30_101913_1.webm	27.57	35.87	So those were the kind of things that were inspiring from design aspects and exploring other ideas of how to install these.
WilliamS	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1.webm	1.65	11.46	Okay, so the first thing I did was I made sure that the majority of my kids' stuff in the room, TV, bed, shelves, were all in the center.
WilliamS	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1.webm	11.72	17.06	So I had enough room to climb on a ladder and go through because you have to kind of do it bit by bit.
WilliamS	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1.webm	17.14	18.74	It's almost like putting on painting tape.
WilliamS	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1.webm	19.2	24.9	So I had to make sure that everything was in the center of the room so I could clearly take the ladder and install each one.
WilliamS	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1.webm	25.2	28.12	And I tested it along the way to make sure nothing was disconnected.
WilliamS	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1	WilliamS_Activity6Step-by-StepWalkthrough_2025-06-30_102105_1.webm	28.12	30.06	So I hit the light to make sure they were connected.
